state,year,line,company_name_raw,premium_written,total_complaints,confirmed_complaints,complaint_index,source_pdf
OR,2025,health,AMERICAN UNITED LIFE INSURANCE COMPANY,301864,0,0,0.0,health_2025.pdf
OR,2025,health,AMERICO FINANCIAL LIFE AND ANNUITY INSURANCE COMPANY,22739,0,0,0.0,health_2025.pdf
OR,2025,health,AMERITAS LIFE INSURANCE CORPORATION,25631214,1,0,0.0,health_2025.pdf
OR,2025,health,ASSURED LIFE ASSOCIATION,43314,0,0,0.0,health_2025.pdf
OR,2025,health,ASSURITY LIFE INSURANCE COMPANY,1686815,0,0,0.0,health_2025.pdf
OR,2025,health,ATHENE ANNUITY AND LIFE COMPANY,47041,0,0,0.0,health_2025.pdf
OR,2025,health,AUGUSTAR LIFE INSURANCE COMPANY,576864,0,0,0.0,health_2025.pdf
OR,2025,health,BALTIMORE LIFE INSURANCE COMPANY (THE),325,0,0,0.0,health_2025.pdf
OR,2025,health,BANKERS FIDELITY LIFE INSURANCE COMPANY,136169,0,0,0.0,health_2025.pdf
OR,2025,health,BANKERS LIFE AND CASUALTY COMPANY,3577478,0,0,0.0,health_2025.pdf
OR,2025,health,BANNER LIFE INSURANCE COMPANY,5329,0,0,0.0,health_2025.pdf
OR,2025,health,BERKLEY LIFE AND HEALTH INSURANCE COMPANY,9791151,0,0,0.0,health_2025.pdf
OR,2025,health,BERKSHIRE LIFE INSURANCE COMPANY OF AMERICA,10893600,0,0,0.0,health_2025.pdf
OR,2025,health,BEST LIFE AND HEALTH INSURANCE COMPANY,733837,0,0,0.0,health_2025.pdf
OR,2025,health,BOSTON MUTUAL LIFE INSURANCE COMPANY,15806,0,0,0.0,health_2025.pdf
OR,2025,health,BRIDGESPAN HEALTH COMPANY,1945918,0,0,0.0,health_2025.pdf
OR,2025,health,BRIGHTHOUSE LIFE INSURANCE COMPANY,1511,0,0,0.0,health_2025.pdf
OR,2025,health,CANADA LIFE ASSURANCE COMPANY (THE),8694,0,0,0.0,health_2025.pdf
OR,2025,health,CAPITOL LIFE INSURANCE COMPANY,17797,0,0,0.0,health_2025.pdf
OR,2025,health,CATHOLIC ORDER OF FORESTERS,12,0,0,0.0,health_2025.pdf
OR,2025,health,CENTRAL STATES HEALTH & LIFE CO OF OMAHA,21851,0,0,0.0,health_2025.pdf
OR,2025,health,CENTRAL STATES INDEMNITY CO. OF OMAHA,784,0,0,0.0,health_2025.pdf
OR,2025,health,CENTRE LIFE INSURANCE COMPANY,54945,0,0,0.0,health_2025.pdf
OR,2025,health,CHESAPEAKE LIFE INSURANCE COMPANY (THE),3094286,1,0,0.0,health_2025.pdf
OR,2025,health,CHRISTIAN FIDELITY LIFE INSURANCE COMPANY,11045,0,0,0.0,health_2025.pdf
OR,2025,health,CIGNA HEALTH AND LIFE INSURANCE COMPANY,193747753,8,2,0.94,health_2025.pdf
OR,2025,health,CIGNA NATIONAL HEALTH INSURANCE COMPANY,51004,0,0,0.0,health_2025.pdf
OR,2025,health,CINCINNATI LIFE INSURANCE COMPANY (THE),771,0,0,0.0,health_2025.pdf
OR,2025,health,CMFG LIFE INSURANCE COMPANY,3465739,0,0,0.0,health_2025.pdf
OR,2025,health,COLONIAL LIFE & ACCIDENT INSURANCE COMPANY,10963110,1,0,0.0,health_2025.pdf
OR,2025,health,COLONIAL PENN LIFE INSURANCE COMPANY,2301734,0,0,0.0,health_2025.pdf
OR,2025,health,COLUMBIAN MUTUAL LIFE INSURANCE COMPANY,14151,0,0,0.0,health_2025.pdf
OR,2025,health,COMBINED INSURANCE COMPANY OF AMERICA,2953509,3,2,61.54,health_2025.pdf
OR,2025,health,COMPANION LIFE INSURANCE COMPANY,9657030,0,0,0.0,health_2025.pdf
OR,2025,health,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,9126,0,0,0.0,health_2025.pdf
OR,2025,health,CONTINENTAL AMERICAN INSURANCE COMPANY,11508207,0,0,0.0,health_2025.pdf
OR,2025,health,CONTINENTAL GENERAL INSURANCE COMPANY,211610,0,0,0.0,health_2025.pdf
OR,2025,health,"CONTINENTAL LIFE INSURANCE COMPANY OF BRENTWOOD, TENNESSEE",4198737,1,0,0.0,health_2025.pdf
OR,2025,health,COUNTRY LIFE INSURANCE COMPANY,613867,0,0,0.0,health_2025.pdf
OR,2025,health,CROATIAN FRATERNAL UNION OF AMERICA,46,0,0,0.0,health_2025.pdf
OR,2025,health,DEARBORN LIFE INSURANCE COMPANY,20612,0,0,0.0,health_2025.pdf
OR,2025,health,DELAWARE AMERICAN LIFE INSURANCE COMPANY,6049,0,0,0.0,health_2025.pdf
OR,2025,health,"DENTAL HEALTH SERVICES, INC.",424343,2,0,0.0,health_2025.pdf
OR,2025,health,DENTEGRA INSURANCE COMPANY,6047222,0,0,0.0,health_2025.pdf
OR,2025,health,"DOMINION DENTAL SERVICES, INC. DBA DOMINION NATIONAL",1298828,6,4,279.89,health_2025.pdf
OR,2025,health,ELIPS LIFE INSURANCE COMPANY,14883,0,0,0.0,health_2025.pdf
OR,2025,health,EMC NATIONAL LIFE COMPANY,215,0,0,0.0,health_2025.pdf
OR,2025,health,EMPOWER ANNUITY INSURANCE COMPANY OF AMERICA,53483,0,0,0.0,health_2025.pdf
OR,2025,health,ENTERPRISE LIFE INSURANCE COMPANY,7820,0,0,0.0,health_2025.pdf
OR,2025,health,EQUITABLE FINANCIAL LIFE INSURANCE COMPANY,41394,0,0,0.0,health_2025.pdf
OR,2025,health,EQUITABLE FINANCIAL LIFE INSURANCE COMPANY OF AMERICA,1518997,0,0,0.0,health_2025.pdf
OR,2025,health,"EVERENCE ASSOCIATION, INC.",746130,0,0,0.0,health_2025.pdf
OR,2025,health,EVERLAKE LIFE INSURANCE COMPANY,26535,0,0,0.0,health_2025.pdf
OR,2025,health,FAMILY HERITAGE LIFE INSURANCE COMPANY OF AMERICA,3585964,0,0,0.0,health_2025.pdf
OR,2025,health,FAMILY LIFE INSURANCE COMPANY,43417,0,0,0.0,health_2025.pdf
OR,2025,health,FARM BUREAU LIFE INSURANCE COMPANY,267,0,0,0.0,health_2025.pdf
OR,2025,health,FARMERS NEW WORLD LIFE INSURANCE COMPANY,407307,0,0,0.0,health_2025.pdf
OR,2025,health,FEDERAL LIFE INSURANCE COMPANY,5723,0,0,0.0,health_2025.pdf
OR,2025,health,FEDERATED LIFE INSURANCE COMPANY,604932,0,0,0.0,health_2025.pdf
OR,2025,health,"FIDELITY LIFE ASSOCIATION, A LEGAL RESERVE LIFE INSURANCE COMPANY",505,0,0,0.0,health_2025.pdf
OR,2025,health,FIDELITY SECURITY LIFE INSURANCE COMPANY,1425298,0,0,0.0,health_2025.pdf
OR,2025,health,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,671848,0,0,0.0,health_2025.pdf
OR,2025,health,FORETHOUGHT LIFE INSURANCE COMPANY,17738,0,0,0.0,health_2025.pdf
OR,2025,health,FREEDOM LIFE INSURANCE COMPANY OF AMERICA,227042,0,0,0.0,health_2025.pdf
OR,2025,health,GARDEN STATE LIFE INSURANCE COMPANY,375641,0,0,0.0,health_2025.pdf
OR,2025,health,GENWORTH LIFE AND ANNUITY INSURANCE COMPANY,69461,0,0,0.0,health_2025.pdf
OR,2025,health,GENWORTH LIFE INSURANCE COMPANY,13070,0,0,0.0,health_2025.pdf
OR,2025,health,GERBER LIFE INSURANCE COMPANY,683599,0,0,0.0,health_2025.pdf
OR,2025,health,GLOBE LIFE AND ACCIDENT INSURANCE COMPANY,713051,0,0,0.0,health_2025.pdf
OR,2025,health,GOLDEN RULE INSURANCE COMPANY,1147711,0,0,0.0,health_2025.pdf
OR,2025,health,GOVERNMENT PERSONNEL MUTUAL LIFE INSURANCE COMPANY,113504,0,0,0.0,health_2025.pdf
OR,2025,health,GPM HEALTH AND LIFE INSURANCE COMPANY,507860,0,0,0.0,health_2025.pdf
OR,2025,health,GREAT SOUTHERN LIFE INSURANCE COMPANY,10122,0,0,0.0,health_2025.pdf
OR,2025,health,GUARANTEE TRUST LIFE INSURANCE COMPANY,1629000,0,0,0.0,health_2025.pdf
OR,2025,health,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA (THE),47046053,7,0,0.0,health_2025.pdf
OR,2025,health,HARTFORD LIFE AND ACCIDENT INSURANCE COMPANY,43247812,4,2,4.2,health_2025.pdf
OR,2025,health,HCC LIFE INSURANCE COMPANY,19424119,0,0,0.0,health_2025.pdf
OR,2025,health,"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY",338653,0,0,0.0,health_2025.pdf
OR,2025,health,"HEALTH NET HEALTH PLAN OF OREGON, INC.",62372820,6,3,4.37,health_2025.pdf
OR,2025,health,HEALTHSPRING INSURANCE COMPANY,3434,0,0,0.0,health_2025.pdf
OR,2025,health,HEARTLAND NATIONAL LIFE INSURANCE COMPANY,125554,0,0,0.0,health_2025.pdf
OR,2025,health,HM LIFE INSURANCE COMPANY,1837288,0,0,0.0,health_2025.pdf
OR,2025,health,HUMANA INSURANCE COMPANY,4077755,2,0,0.0,health_2025.pdf
OR,2025,health,IDEALIFE INSURANCE COMPANY,210180,0,0,0.0,health_2025.pdf
OR,2025,health,ILLINOIS MUTUAL LIFE INSURANCE COMPANY,318120,0,0,0.0,health_2025.pdf
OR,2025,health,INDEPENDENT ORDER OF FORESTERS,139230,0,0,0.0,health_2025.pdf
OR,2025,health,"INDIVIDUAL ASSURANCE COMPANY, LIFE, HEALTH & ACCIDENT",3047067,1,0,0.0,health_2025.pdf
OR,2025,health,JACKSON NATIONAL LIFE INSURANCE COMPANY,24005,0,0,0.0,health_2025.pdf
OR,2025,health,JEFFERSON NATIONAL LIFE INSURANCE COMPANY,24,0,0,0.0,health_2025.pdf
OR,2025,health,JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A.),11035,0,0,0.0,health_2025.pdf
OR,2025,health,KAISER FOUNDATION HEALTH PLAN OF THE NORTHWEST,2733132192,71,22,0.73,health_2025.pdf
OR,2025,health,KANSAS CITY LIFE INSURANCE COMPANY,681665,0,0,0.0,health_2025.pdf
OR,2025,health,KNIGHTS OF COLUMBUS,42645,0,0,0.0,health_2025.pdf
OR,2025,health,LIBERTY BANKERS LIFE INSURANCE COMPANY,4259,0,0,0.0,health_2025.pdf
OR,2025,health,LIBERTY NATIONAL LIFE INSURANCE COMPANY,41964,0,0,0.0,health_2025.pdf
OR,2025,health,LIFE INSURANCE COMPANY OF NORTH AMERICA,42815333,0,0,0.0,health_2025.pdf
OR,2025,health,LIFE OF THE SOUTH INSURANCE COMPANY,493008,0,0,0.0,health_2025.pdf
OR,2025,health,LIFEMAP ASSURANCE COMPANY,178430,0,0,0.0,health_2025.pdf
OR,2025,health,LIFESECURE INSURANCE COMPANY,201838,0,0,0.0,health_2025.pdf
OR,2025,health,LIFESHIELD NATIONAL INSURANCE CO.,8454,0,0,0.0,health_2025.pdf
OR,2025,health,LINCOLN HERITAGE LIFE INSURANCE COMPANY,5820,0,0,0.0,health_2025.pdf
OR,2025,health,LINCOLN LIFE & ANNUITY COMPANY OF NEW YORK,453810,0,0,0.0,health_2025.pdf
OR,2025,health,LINCOLN NATIONAL LIFE INSURANCE COMPANY (THE),43223248,2,0,0.0,health_2025.pdf
OR,2025,health,LOYAL AMERICAN LIFE INSURANCE COMPANY,12140000,1,0,0.0,health_2025.pdf
OR,2025,health,LUMICO LIFE INSURANCE COMPANY,2942108,0,0,0.0,health_2025.pdf
OR,2025,health,"MADISON NATIONAL LIFE INSURANCE COMPANY, INC.",19254,0,0,0.0,health_2025.pdf
OR,2025,health,MANHATTAN LIFE INSURANCE COMPANY (THE),1529591,2,1,59.42,health_2025.pdf
OR,2025,health,MANHATTANLIFE INSURANCE AND ANNUITY COMPANY,32696606,4,0,0.0,health_2025.pdf
OR,2025,health,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,5030797,0,0,0.0,health_2025.pdf
OR,2025,health,MASSMUTUAL ASCEND LIFE INSURANCE COMPANY,14265,0,0,0.0,health_2025.pdf
OR,2025,health,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,146341,0,0,0.0,health_2025.pdf
OR,2025,health,MEDICO CORP LIFE INSURANCE COMPANY,106162,0,0,0.0,health_2025.pdf
OR,2025,health,MEDICO INSURANCE COMPANY,1447892,0,0,0.0,health_2025.pdf
OR,2025,health,MEDMUTUAL LIFE INSURANCE COMPANY,721,0,0,0.0,health_2025.pdf
OR,2025,health,METROPOLITAN LIFE INSURANCE COMPANY,97937058,12,3,2.78,health_2025.pdf
OR,2025,health,METROPOLITAN TOWER LIFE INSURANCE COMPANY,543,0,0,0.0,health_2025.pdf
OR,2025,health,MID-WEST NATIONAL LIFE INSURANCE COMPANY OF TENNESSEE,30392,0,0,0.0,health_2025.pdf
OR,2025,health,MINNESOTA LIFE INSURANCE COMPANY,5979796,0,0,0.0,health_2025.pdf
OR,2025,health,"MODA HEALTH PLAN, INC.",625079954,79,14,2.04,health_2025.pdf
OR,2025,health,MONARCH LIFE INSURANCE COMPANY,10184,0,0,0.0,health_2025.pdf
OR,2025,health,MONY LIFE INSURANCE COMPANY,101298,0,0,0.0,health_2025.pdf
OR,2025,health,MUTUAL OF OMAHA INSURANCE COMPANY,10493398,4,0,0.0,health_2025.pdf
OR,2025,health,NASSAU LIFE INSURANCE COMPANY OF KANSAS,156531,0,0,0.0,health_2025.pdf
OR,2025,health,NATIONAL BENEFIT LIFE INSURANCE COMPANY,903,0,0,0.0,health_2025.pdf
OR,2025,health,NATIONAL FOUNDATION LIFE INSURANCE COMPANY,53071,0,0,0.0,health_2025.pdf
OR,2025,health,NATIONAL GUARDIAN LIFE INSURANCE COMPANY,2494306,1,0,0.0,health_2025.pdf
OR,2025,health,NATIONAL HEALTH INSURANCE COMPANY,3898082,1,1,23.31,health_2025.pdf
OR,2025,health,NATIONAL LIFE INSURANCE COMPANY,20320,0,0,0.0,health_2025.pdf
OR,2025,health,NATIONAL TEACHERS ASSOCIATES LIFE INSURANCE COMPANY,65217,0,0,0.0,health_2025.pdf
OR,2025,health,NATIONWIDE LIFE INSURANCE COMPANY,67680,0,0,0.0,health_2025.pdf
OR,2025,health,NEW ENGLAND LIFE INSURANCE COMPANY,11094,0,0,0.0,health_2025.pdf
OR,2025,health,NEW YORK LIFE INSURANCE AND ANNUITY CORPORATION,1126759,0,0,0.0,health_2025.pdf
OR,2025,health,NEW YORK LIFE INSURANCE COMPANY,1596933,1,0,0.0,health_2025.pdf
OR,2025,health,NIPPON LIFE INSURANCE COMPANY OF AMERICA,12919,0,0,0.0,health_2025.pdf
OR,2025,health,NORTH AMERICAN COMPANY FOR LIFE AND HEALTH INSURANCE,15,0,0,0.0,health_2025.pdf
OR,2025,health,NORTHWESTERN MUTUAL LIFE INSURANCE CO,15470268,0,0,0.0,health_2025.pdf
OR,2025,health,OLD AMERICAN INSURANCE COMPANY,708,0,0,0.0,health_2025.pdf
OR,2025,health,OMAHA INSURANCE COMPANY,18284942,0,0,0.0,health_2025.pdf
OR,2025,health,OREGON DENTAL SERVICE,144647265,20,1,0.63,health_2025.pdf
OR,2025,health,OXFORD LIFE INSURANCE COMPANY,168342,0,0,0.0,health_2025.pdf
OR,2025,health,PACIFIC LIFE & ANNUITY COMPANY,30220,0,0,0.0,health_2025.pdf
OR,2025,health,PACIFICSOURCE HEALTH PLANS,635917721,49,4,0.57,health_2025.pdf
OR,2025,health,PAN-AMERICAN LIFE INSURANCE COMPANY,1144402,0,0,0.0,health_2025.pdf
OR,2025,health,PAUL REVERE LIFE INSURANCE COMPANY,293856,0,0,0.0,health_2025.pdf
OR,2025,health,PENN MUTUAL LIFE INSURANCE COMPANY,6350,0,0,0.0,health_2025.pdf
OR,2025,health,PHILADELPHIA AMERICAN LIFE INSURANCE COMPANY,540463,0,0,0.0,health_2025.pdf
OR,2025,health,PHYSICIANS LIFE INSURANCE COMPANY,134194,0,0,0.0,health_2025.pdf
OR,2025,health,"PHYSICIANS MUTUAL INSURANCE COMPANY, INC.",2962312,0,0,0.0,health_2025.pdf
OR,2025,health,PLATEAU INSURANCE COMPANY,679304,0,0,0.0,health_2025.pdf
OR,2025,health,PRIMERICA LIFE INSURANCE COMPANY,414,0,0,0.0,health_2025.pdf
OR,2025,health,PRINCIPAL LIFE INSURANCE COMPANY,57832303,1,0,0.0,health_2025.pdf
OR,2025,health,PROFESSIONAL INSURANCE COMPANY,15706,0,0,0.0,health_2025.pdf
OR,2025,health,PROTECTIVE LIFE INSURANCE COMPANY,595677,0,0,0.0,health_2025.pdf
OR,2025,health,PROVIDENCE HEALTH ASSURANCE,10024118,0,0,0.0,health_2025.pdf
OR,2025,health,PROVIDENCE HEALTH PLAN,1180108673,121,8,0.62,health_2025.pdf
OR,2025,health,PROVIDENT AMERICAN LIFE & HEALTH INSURANCE COMPANY,122587,0,0,0.0,health_2025.pdf
OR,2025,health,PROVIDENT LIFE & ACCIDENT INSURANCE COMPANY,8585553,0,0,0.0,health_2025.pdf
OR,2025,health,PRUDENTIAL INSURANCE COMPANY OF AMERICA,16211269,0,0,0.0,health_2025.pdf
OR,2025,health,PURITAN LIFE INSURANCE COMPANY OF AMERICA,889139,0,0,0.0,health_2025.pdf
OR,2025,health,REGENCE BLUECROSS BLUESHIELD OF OREGON,1323923824,209,14,0.96,health_2025.pdf
OR,2025,health,RELIANCE STANDARD LIFE INSURANCE COMPANY,11468689,1,0,0.0,health_2025.pdf
OR,2025,health,RELIASTAR LIFE INSURANCE COMPANY,13308058,0,0,0.0,health_2025.pdf
OR,2025,health,RELIASTAR LIFE INSURANCE COMPANY OF NEW YORK,262511,0,0,0.0,health_2025.pdf
OR,2025,health,RENAISSANCE LIFE & HEALTH INSURANCE COMPANY OF AMERICA,532395,2,0,0.0,health_2025.pdf
OR,2025,health,RESERVE NATIONAL INSURANCE COMPANY,35654,0,0,0.0,health_2025.pdf
OR,2025,health,RIVERSOURCE LIFE INSURANCE COMPANY,1725867,0,0,0.0,health_2025.pdf
OR,2025,health,ROYAL NEIGHBORS OF AMERICA,15292,0,0,0.0,health_2025.pdf
OR,2025,health,"S.USA LIFE INSURANCE COMPANY, INC.",4446,0,0,0.0,health_2025.pdf
OR,2025,health,"SAMARITAN HEALTH PLANS, INC.",8459113,1,0,0.0,health_2025.pdf
OR,2025,health,"SBLI USA LIFE INSURANCE COMPANY, INC.",7790,0,0,0.0,health_2025.pdf
OR,2025,health,SECURIAN LIFE INSURANCE COMPANY,5133343,0,0,0.0,health_2025.pdf
OR,2025,health,SECURITY MUTUAL LIFE INSURANCE COMPANY OF NEW YORK,506,0,0,0.0,health_2025.pdf
OR,2025,health,SECURITY NATIONAL LIFE INSURANCE COMPANY,26,0,0,0.0,health_2025.pdf
OR,2025,health,SENTINEL SECURITY LIFE INSURANCE COMPANY,166664,0,0,0.0,health_2025.pdf
OR,2025,health,SHELTERPOINT INSURANCE COMPANY,3762339,0,0,0.0,health_2025.pdf
OR,2025,health,SHENANDOAH LIFE INSURANCE COMPANY,2001,0,0,0.0,health_2025.pdf
OR,2025,health,SILAC INSURANCE COMPANY,846697,0,0,0.0,health_2025.pdf
OR,2025,health,SOUTHERN GUARANTY INSURANCE COMPANY,20040,0,0,0.0,health_2025.pdf
OR,2025,health,STANDARD INSURANCE COMPANY,166841259,18,2,1.09,health_2025.pdf
OR,2025,health,STANDARD LIFE AND ACCIDENT INSURANCE COMPANY,2725002,0,0,0.0,health_2025.pdf
OR,2025,health,STANDARD LIFE AND CASUALTY INSURANCE COMPANY,1371,0,0,0.0,health_2025.pdf
OR,2025,health,STANDARD SECURITY LIFE INSURANCE COMPANY OF NEW YORK,377,0,0,0.0,health_2025.pdf
OR,2025,health,STARMOUNT LIFE INSURANCE COMPANY,3161757,0,0,0.0,health_2025.pdf
OR,2025,health,STATE MUTUAL INSURANCE COMPANY,136895,0,0,0.0,health_2025.pdf
OR,2025,health,STERLING INVESTORS LIFE INSURANCE COMPANY,232891,0,0,0.0,health_2025.pdf
OR,2025,health,STERLING LIFE INSURANCE COMPANY,1552304,0,0,0.0,health_2025.pdf
OR,2025,health,SUN LIFE AND HEALTH INSURANCE COMPANY (U.S.),22786,0,0,0.0,health_2025.pdf
OR,2025,health,SUN LIFE ASSURANCE COMPANY OF CANADA,73818997,1,0,0.0,health_2025.pdf
OR,2025,health,SURETY LIFE INSURANCE COMPANY,205,0,0,0.0,health_2025.pdf
OR,2025,health,SYMETRA LIFE INSURANCE COMPANY,16578648,0,0,0.0,health_2025.pdf
OR,2025,health,TALCOTT RESOLUTION LIFE AND ANNUITY INSURANCE COMPANY,1011,0,0,0.0,health_2025.pdf
OR,2025,health,TALCOTT RESOLUTION LIFE INSURANCE COMPANY,97793,0,0,0.0,health_2025.pdf
OR,2025,health,THRIVENT FINANCIAL FOR LUTHERANS,1458633,0,0,0.0,health_2025.pdf
OR,2025,health,TIER ONE INSURANCE COMPANY,31923005,0,0,0.0,health_2025.pdf
OR,2025,health,TIMBER PRODUCTS MANUFACTURERS TRUST,4722277,0,0,0.0,health_2025.pdf
OR,2025,health,TRANSAMERICA FINANCIAL LIFE INSURANCE COMPANY,19871,0,0,0.0,health_2025.pdf
OR,2025,health,TRANSAMERICA LIFE INSURANCE COMPANY,12507856,3,0,0.0,health_2025.pdf
OR,2025,health,TRUSTMARK INSURANCE COMPANY,189220,1,0,0.0,health_2025.pdf
OR,2025,health,TRUSTMARK LIFE INSURANCE COMPANY,2051688,0,0,0.0,health_2025.pdf
OR,2025,health,UNIFIED LIFE INSURANCE COMPANY,852563,0,0,0.0,health_2025.pdf
OR,2025,health,UNIMERICA INSURANCE COMPANY,1009961,0,0,0.0,health_2025.pdf
OR,2025,health,UNION FIDELITY LIFE INSURANCE COMPANY,167295,0,0,0.0,health_2025.pdf
OR,2025,health,UNION LABOR LIFE INSURANCE COMPANY,1842161,0,0,0.0,health_2025.pdf
OR,2025,health,UNION SECURITY INSURANCE COMPANY,41151,0,0,0.0,health_2025.pdf
OR,2025,health,UNITED AMERICAN INSURANCE COMPANY,5306792,1,0,0.0,health_2025.pdf
OR,2025,health,UNITED CONCORDIA INSURANCE COMPANY,377979,2,0,0.0,health_2025.pdf
OR,2025,health,UNITED HERITAGE LIFE INSURANCE COMPANY,561106,0,0,0.0,health_2025.pdf
