year,line,naic_code,company_name,premium,complaints,complaint_index,source_file
2011,annuity,61263,Bankers Life & Cas Co,45820598.0,3,8.55,2011_annuity.pdf
2011,annuity,63177,Farmers New World Life Ins Co,1887740.0,1,69.17,2011_annuity.pdf
2011,annuity,63274,Fidelity & Guar Life Ins Co,17452966.0,1,7.48,2011_annuity.pdf
2011,annuity,91642,Forethought Life Ins Co,20690988.0,1,6.31,2011_annuity.pdf
2011,annuity,71153,Hartford Life & Ann Ins Co,2530317.0,2,103.2,2011_annuity.pdf
2011,annuity,88072,Hartford Life Ins Co,4975971.0,1,26.24,2011_annuity.pdf
2011,annuity,64505,Homesteaders Life Co,176596.0,1,,2011_annuity.pdf
2011,annuity,86509,Ing Life Ins & Ann Co,100914784.0,2,2.59,2011_annuity.pdf
2011,annuity,65056,Jackson Natl Life Ins Co,471725401.0,2,0.55,2011_annuity.pdf
2011,annuity,65838,John Hancock Life Ins Co (USA),41175571.0,1,3.17,2011_annuity.pdf
2011,annuity,65242,Lafayette Life Ins Co,5698334.0,1,22.91,2011_annuity.pdf
2011,annuity,65676,Lincoln Natl Life Ins Co,405098455.0,3,0.97,2011_annuity.pdf
2011,annuity,65781,Madison Natl Life Ins Co Inc,203424.0,1,,2011_annuity.pdf
2011,annuity,65978,Metropolitan Life Ins Co,76658886.0,1,1.7,2011_annuity.pdf
2011,annuity,68241,Prudential Ins Co Of Amer,19122746.0,1,6.83,2011_annuity.pdf
2011,annuity,65005,RiverSource Life Ins Co,123296442.0,2,2.12,2011_annuity.pdf
2011,annuity,60941,SunAmerica Ann & Life Assur Co,37841250.0,1,3.45,2011_annuity.pdf
2011,annuity,70319,Washington Natl Ins Co,500459.0,1,,2011_annuity.pdf
2011,annuity,70432,Western Natl Life Ins Co,115037141.0,1,1.14,2011_annuity.pdf
2011,auto,44245,21st Century Assurance Company,5627639.0,4,2.38,2011_auto.pdf
2011,auto,34789,21st Century Centennial Insurance Company,9825194.0,8,2.73,2011_auto.pdf
2011,auto,32220,21st Century North America Insurance Company,972659.0,1,,2011_auto.pdf
2011,auto,14184,"ACUITY, a Mutual Insurance Company",4719722.0,2,1.42,2011_auto.pdf
2011,auto,42609,Affirmative Insurance Company,5499205.0,17,10.37,2011_auto.pdf
2011,auto,11004,Alfa Specialty Insurance Corporation,1286714.0,2,5.21,2011_auto.pdf
2011,auto,12188,Alfa Vision Insurance Corporation,10517077.0,12,3.83,2011_auto.pdf
2011,auto,42579,Allied Property And Casualty Insurance Company,13379618.0,1,0.25,2011_auto.pdf
2011,auto,29688,Allstate Fire and Casualty Insurance Company,,1,,2011_auto.pdf
2011,auto,19240,Allstate Indemnity Company,13527379.0,4,0.99,2011_auto.pdf
2011,auto,19232,Allstate Insurance Company,48605073.0,18,1.24,2011_auto.pdf
2011,auto,17230,Allstate Property And Casualty Insurance Company,142178960.0,32,0.75,2011_auto.pdf
2011,auto,10730,American Access Casualty Company,10561756.0,17,5.4,2011_auto.pdf
2011,auto,19941,American Commerce Insurance Company,4349083.0,4,3.08,2011_auto.pdf
2011,auto,19275,American Family Mutual Insurance Company,122283685.0,22,0.6,2011_auto.pdf
2011,auto,10864,American Freedom Insurance Company,3026244.0,11,12.19,2011_auto.pdf
2011,auto,39942,American National General Insurance Company,735057.0,1,,2011_auto.pdf
2011,auto,42897,American Service Insurance Company,2179917.0,3,4.62,2011_auto.pdf
2011,auto,19283,American Standard Insurance Company of Wisconsin,12688042.0,6,1.59,2011_auto.pdf
2011,auto,11558,AssuranceAmerica Insurance Company,1381239.0,2,4.86,2011_auto.pdf
2011,auto,18988,Auto-Owners Insurance Company,40890776.0,7,0.57,2011_auto.pdf
2011,auto,15512,Automobile Club Inter-Insurance Exchange,2006059.0,3,5.02,2011_auto.pdf
2011,auto,19658,Bristol West Insurance Company,25110060.0,15,2.0,2011_auto.pdf
2011,auto,20176,Celina Mutual Insurance Company,5030369.0,1,0.67,2011_auto.pdf
2011,auto,20230,Central Mutual Insurance Company,8694525.0,1,0.39,2011_auto.pdf
2011,auto,28665,Cincinnati Casualty Company,,1,,2011_auto.pdf
2011,auto,10677,Cincinnati Insurance Company,31465422.0,3,0.32,2011_auto.pdf
2011,auto,62626,Cuna Mutual Insurance Society,,1,,2011_auto.pdf
2011,auto,42587,Depositors Insurance Company,1603967.0,1,2.09,2011_auto.pdf
2011,auto,21261,Electric Insurance Company,1081254.0,1,3.1,2011_auto.pdf
2011,auto,26271,Erie Insurance Exchange,72003878.0,18,0.84,2011_auto.pdf
2011,auto,25712,Esurance Insurance Company,9966542.0,1,0.34,2011_auto.pdf
2011,auto,24201,Farmers Automobile Insurance Association,23868714.0,4,0.56,2011_auto.pdf
2011,auto,13935,Federated Mutual Insurance Company,,1,,2011_auto.pdf
2011,auto,10336,"First Acceptance Insurance Company, Inc.",4409893.0,3,2.28,2011_auto.pdf
2011,auto,13587,First Chicago Insurance Company,4855747.0,8,5.53,2011_auto.pdf
2011,auto,14249,Founders Insurance Company,15837466.0,26,5.51,2011_auto.pdf
2011,auto,41491,GEICO Casualty Company,5514949.0,2,1.22,2011_auto.pdf
2011,auto,35882,GEICO General Insurance Company,52518674.0,26,1.66,2011_auto.pdf
2011,auto,22055,GEICO Indemnity Company,40516286.0,21,1.74,2011_auto.pdf
2011,auto,10648,Geneva Insurance Company,2032213.0,1,1.65,2011_auto.pdf
2011,auto,22063,Government Employees Insurance Company,14297622.0,2,0.47,2011_auto.pdf
2011,auto,10322,Grange Indemnity Insurance Company,9610560.0,2,0.7,2011_auto.pdf
2011,auto,14060,Grange Mutual Casualty Company,3787177.0,4,3.54,2011_auto.pdf
2011,auto,11982,Grange Property & Casualty Insurance Company,,1,,2011_auto.pdf
2011,auto,11371,Great West Casualty Company,,1,,2011_auto.pdf
2011,auto,16144,Grinnell Select Insurance Company,1673840.0,1,2.0,2011_auto.pdf
2011,auto,15032,GuideOne Mutual Insurance Company,3935094.0,2,1.7,2011_auto.pdf
2011,auto,19530,Hallmark National Insurance Company,447600.0,2,,2011_auto.pdf
2011,auto,22292,Hanover Insurance Company,15743550.0,3,0.64,2011_auto.pdf
2011,auto,14516,Harleysville Lake States Insurance Company,4110252.0,1,0.82,2011_auto.pdf
2011,auto,22357,Hartford Accident And Indemnity Company,2148792.0,2,3.12,2011_auto.pdf
2011,auto,37478,Hartford Insurance Company Of The Midwest,2788764.0,1,1.2,2011_auto.pdf
2011,auto,14176,Hastings Mutual Insurance Company,23285454.0,4,0.58,2011_auto.pdf
2011,auto,31550,"Haulers Insurance Company, Inc.",1474981.0,1,2.27,2011_auto.pdf
2011,auto,27570,Hoosier Insurance Company,8699223.0,1,0.39,2011_auto.pdf
2011,auto,22756,Horace Mann Property & Casualty Insurance Company,3139362.0,1,1.07,2011_auto.pdf
2011,auto,29068,IDS Property Casualty Insurance Company,5384217.0,2,1.25,2011_auto.pdf
2011,auto,21679,Illinois Farmers Insurance Company,49995646.0,16,1.07,2011_auto.pdf
2011,auto,22624,Indiana Farmers Mutual Insurance Company,53979843.0,9,0.56,2011_auto.pdf
2011,auto,22659,Indiana Insurance Company,48214144.0,21,1.46,2011_auto.pdf
2011,auto,22268,Infinity Insurance Company,249485.0,1,,2011_auto.pdf
2011,auto,38806,Insura Property And Casualty Insurance Company,964294.0,2,,2011_auto.pdf
2011,auto,10922,Insuremax Insurance Company,5310871.0,6,3.79,2011_auto.pdf
2011,auto,10914,Kemper Independence Insurance Company,1693162.0,1,1.98,2011_auto.pdf
2011,auto,23035,Liberty Mutual Fire Insurance Company,34339505.0,6,0.59,2011_auto.pdf
2011,auto,21229,MemberSelect Insurance Company,12723737.0,4,1.05,2011_auto.pdf
2011,auto,23353,Meridian Security Insurance Company,8234817.0,1,0.41,2011_auto.pdf
2011,auto,34339,Metropolitan Group Property And Casualty Insurance Co,12075486.0,1,0.28,2011_auto.pdf
2011,auto,26298,Metropolitan Property And Casualty Insurance Company,14610463.0,8,1.84,2011_auto.pdf
2011,auto,21687,Mid-Century Insurance Company,3908771.0,1,0.86,2011_auto.pdf
2011,auto,41653,Milbank Insurance Company,18694968.0,3,0.54,2011_auto.pdf
2011,auto,14621,Motorists Mutual Insurance Company,10833028.0,1,0.31,2011_auto.pdf
2011,auto,42447,National General Assurance Company,5858320.0,3,1.72,2011_auto.pdf
2011,auto,23728,National General Insurance Company,48086.0,1,,2011_auto.pdf
2011,auto,12068,National Guaranty Insurance Company,196921.0,2,,2011_auto.pdf
2011,auto,19445,National Union Fire Insurance Company Of Pittsburgh,8.0,2,,2011_auto.pdf
2011,auto,26093,Nationwide Affinity Insurance Company of America,3239234.0,2,2.07,2011_auto.pdf
2011,auto,23787,Nationwide Mutual Insurance Company,32007443.0,6,0.63,2011_auto.pdf
2011,auto,37877,Nationwide Property And Casualty Insurance Company,2564594.0,1,1.31,2011_auto.pdf
2011,auto,24074,Ohio Casualty Insurance Company,59858.0,1,,2011_auto.pdf
2011,auto,34940,Omni Indemnity Company,28910.0,1,,2011_auto.pdf
2011,auto,39098,Omni Insurance Company,3306711.0,3,3.04,2011_auto.pdf
2011,auto,20621,OneBeacon America Insurance Company,,1,,2011_auto.pdf
2011,auto,32700,Owners Insurance Company,27271682.0,3,0.37,2011_auto.pdf
2011,auto,24228,Pekin Insurance Company,2787699.0,1,1.2,2011_auto.pdf
2011,auto,37648,Permanent General Assurance Corporation,8586433.0,16,6.25,2011_auto.pdf
2011,auto,38628,Progressive Northern Insurance Company,7302285.0,3,1.38,2011_auto.pdf
2011,auto,42919,Progressive Northwestern Insurance Company,5396829.0,1,0.62,2011_auto.pdf
2011,auto,44695,Progressive Paloverde Insurance,111120405.0,19,0.57,2011_auto.pdf
2011,auto,38784,Progressive Southeastern Insurance Company,108666284.0,18,0.56,2011_auto.pdf
2011,auto,34690,Property And Casualty Insurance Company Of Hartford,9385993.0,8,2.86,2011_auto.pdf
2011,auto,39217,QBE Insurance Corporation,,1,,2011_auto.pdf
2011,auto,43044,Response Insurance Company,1582282.0,4,8.48,2011_auto.pdf
2011,auto,25405,Safe Auto Insurance Company,26875748.0,38,4.74,2011_auto.pdf
2011,auto,39012,Safeco Insurance Company Of Illinois,12585861.0,3,0.8,2011_auto.pdf
2011,auto,11215,Safeco Insurance Company Of Indiana,693288.0,1,,2011_auto.pdf
2011,auto,40460,Sagamore Insurance Company,2109203.0,5,7.95,2011_auto.pdf
2011,auto,19259,Selective Insurance Company Of South Carolina,11046208.0,3,0.91,2011_auto.pdf
2011,auto,24988,Sentry Insurance A Mutual Company,4531233.0,3,2.22,2011_auto.pdf
2011,auto,23388,Shelter Mutual Insurance Company,17309213.0,5,0.97,2011_auto.pdf
2011,auto,15199,Standard Mutual Insurance Company,8560713.0,2,0.78,2011_auto.pdf
2011,auto,25143,State Farm Fire and Casualty Company,42504146.0,3,0.24,2011_auto.pdf
2011,auto,25178,State Farm Mutual Automobile Insurance Company,643739587.0,127,0.66,2011_auto.pdf
2011,auto,13242,Titan Indemnity Company,2133646.0,1,1.57,2011_auto.pdf
2011,auto,28188,Travco Insurance Company,28658519.0,6,0.7,2011_auto.pdf
2011,auto,27998,Travelers Home And Marine Insurance Company,1628542.0,1,2.06,2011_auto.pdf
2011,auto,27120,Trumbull Insurance Company,11005701.0,1,0.3,2011_auto.pdf
2011,auto,40118,Trustgard Insurance Company,15566553.0,1,0.22,2011_auto.pdf
2011,auto,25968,USAA Casualty Insurance Company,17181569.0,7,1.37,2011_auto.pdf
2011,auto,18600,USAA General Indemnity Company,6372401.0,4,2.11,2011_auto.pdf
2011,auto,10655,Unique Insurance Company,2966754.0,16,18.09,2011_auto.pdf
2011,auto,35319,United Automobile Insurance Company,1818428.0,3,5.53,2011_auto.pdf
2011,auto,24910,United Equitable Insurance Company,,1,,2011_auto.pdf
2011,auto,15288,United Farm Family Mutual Insurance Company,231159006.0,43,0.62,2011_auto.pdf
2011,auto,25941,United Services Automobile Association,24937617.0,4,0.54,2011_auto.pdf
2011,auto,10915,Unitrin Direct Property & Casualty Company,801497.0,2,,2011_auto.pdf
2011,auto,42862,Universal Casualty Company,,2,,2011_auto.pdf
2011,auto,10105,Victoria Select Insurance Company,10252288.0,6,1.96,2011_auto.pdf
2011,auto,13137,Viking Insurance Company Of Wisconsin,2749082.0,2,2.44,2011_auto.pdf
2011,auto,44393,West American Insurance Company,6242155.0,3,1.61,2011_auto.pdf
2011,auto,15350,West Bend Mutual Insurance Company,8156749.0,1,0.41,2011_auto.pdf
2011,auto,26131,Western Reserve Mutual Casualty Company,16400868.0,2,0.41,2011_auto.pdf
2011,auto,37770,Western United Insurance Company,32262891.0,8,0.83,2011_auto.pdf
2011,auto,24112,Westfield Insurance Company,7877270.0,3,1.28,2011_auto.pdf
2011,auto,24120,Westfield National Insurance Company,13674122.0,1,0.25,2011_auto.pdf
2011,health,35963,AF&L Ins Co,1146701.0,2,15.49,2011_health.pdf
2011,health,22667,Ace Amer Ins Co,3149308.0,1,2.82,2011_health.pdf
2011,health,52568,Advantage Hlth Solutions Inc,347638514.0,8,0.2,2011_health.pdf
2011,health,33898,Aegis Security Ins Co,885929.0,1,,2011_health.pdf
2011,health,95109,Aetna Hlth Inc PA Corp,5208198.0,5,8.53,2011_health.pdf
2011,health,60054,Aetna Life Ins Co,158084456.0,42,2.36,2011_health.pdf
2011,health,90611,Allianz Life Ins Co Of N Amer,2393596.0,4,14.85,2011_health.pdf
2011,health,60216,Amalgamated Life Ins Co,17400.0,1,,2011_health.pdf
2011,health,19720,American Alt Ins Corp,5582822.0,3,4.77,2011_health.pdf
2011,health,60275,American Bankers Life Assur Co Of FL,797709.0,1,,2011_health.pdf
2011,health,12321,American Continental Ins Co,3845395.0,1,2.31,2011_health.pdf
2011,health,60380,American Family Life Assur Co of Col,105167131.0,11,0.93,2011_health.pdf
2011,health,19275,American Family Mut Ins Co,5397012.0,1,1.65,2011_health.pdf
2011,health,66672,American Gen Life & Acc Ins Co,948793.0,1,,2011_health.pdf
2011,health,60534,American Heritage Life Ins Co,8716480.0,3,3.06,2011_health.pdf
2011,health,60577,American Income Life Ins Co,2769971.0,1,3.21,2011_health.pdf
2011,health,81418,American Medical & Life Ins Co,1073515.0,2,16.55,2011_health.pdf
2011,health,60763,American Pioneer Life Ins Co,1454037.0,1,6.11,2011_health.pdf
2011,health,80624,American Progressive L&H Ins Of NY,25088.0,2,,2011_health.pdf
2011,health,60836,American Republic Ins Co,7220073.0,1,1.23,2011_health.pdf
2011,health,60895,American United Life Ins Co,21876929.0,1,0.41,2011_health.pdf
2011,health,61301,Ameritas Life Ins Corp,10296207.0,1,0.86,2011_health.pdf
2011,health,28207,Anthem Ins Co Inc,3492854731.0,348,0.89,2011_health.pdf
2011,health,61069,Anthem Life Ins Co,8700587.0,1,1.02,2011_health.pdf
2011,health,71439,Assurity Life Ins Co,977754.0,1,,2011_health.pdf
2011,health,61190,Auto Owners Life Ins Co,607966.0,1,,2011_health.pdf
2011,health,38245,BCS Ins Co,5624000.0,1,1.58,2011_health.pdf
2011,health,61263,Bankers Life & Cas Co,41664523.0,16,3.41,2011_health.pdf
2011,health,64890,Berkley Life & Hlth Ins Co,6806508.0,1,1.31,2011_health.pdf
2011,health,71714,Berkshire Life Ins Co of Amer,2840765.0,1,3.13,2011_health.pdf
2011,health,95071,Bluegrass Family Hlth Inc,2534478.0,1,3.51,2011_health.pdf
2011,health,80799,Celtic Ins Co,4487974.0,5,9.9,2011_health.pdf
2011,health,61751,Central States H & L Co Of Omaha,2105878.0,1,4.22,2011_health.pdf
2011,health,61883,Central United Life Ins Co,1485633.0,3,17.94,2011_health.pdf
2011,health,62065,Colonial Penn Life Ins Co,5570659.0,5,7.97,2011_health.pdf
2011,health,62146,Combined Ins Co Of Amer,13704382.0,1,0.65,2011_health.pdf
2011,health,77828,Companion Life Ins Co,25292071.0,1,0.35,2011_health.pdf
2011,health,60984,Compbenefits Ins Co,4897535.0,5,9.07,2011_health.pdf
2011,health,87718,Concert Hlth Plan Ins Co,1051563.0,1,8.45,2011_health.pdf
2011,health,62308,Connecticut Gen Life Ins Co,99047009.0,41,3.68,2011_health.pdf
2011,health,65900,Conseco Life Ins Co,123178.0,2,,2011_health.pdf
2011,health,62375,Consumers Life Ins Co,20671184.0,5,2.15,2011_health.pdf
2011,health,20443,Continental Cas Co,11624005.0,2,1.53,2011_health.pdf
2011,health,71404,Continental Gen Ins Co,3981671.0,6,13.39,2011_health.pdf
2011,health,52634,Delta Dental Plan of IN,41584264.0,4,0.85,2011_health.pdf
2011,health,74209,Everence Ins Co,8582854.0,1,1.04,2011_health.pdf
2011,health,60025,Express Scripts Ins Co,2662765.0,3,10.01,2011_health.pdf
2011,health,13935,Federated Mut Ins Co,41330066.0,3,0.64,2011_health.pdf
2011,health,90328,First Hlth Life & Hlth Ins Co,55079586.0,3,0.48,2011_health.pdf
2011,health,70025,Genworth Life Ins Co,40286465.0,3,0.66,2011_health.pdf
2011,health,70939,Gerber Life Ins Co,20430371.0,1,0.43,2011_health.pdf
2011,health,62286,Golden Rule Ins Co,48065496.0,14,2.59,2011_health.pdf
2011,health,68322,Great W Life & Ann Ins Co,862276.0,1,,2011_health.pdf
2011,health,64211,Guarantee Trust Life Ins Co,5243764.0,3,5.08,2011_health.pdf
2011,health,64246,Guardian Life Ins Co Of Amer,48672640.0,5,0.91,2011_health.pdf
2011,health,92711,HCC Life Ins Co,30597450.0,1,0.29,2011_health.pdf
2011,health,93440,HM LIfe Ins Co,7181111.0,2,2.47,2011_health.pdf
2011,health,82090,HSBC Insurance Company of Delaware,,3,,2011_health.pdf
2011,health,70815,Hartford Life & Accident Ins Co,39740632.0,7,1.56,2011_health.pdf
2011,health,96687,Health Resources Inc,39427649.0,2,0.45,2011_health.pdf
2011,health,93777,Household Life Ins Co,1201011.0,2,14.79,2011_health.pdf
2011,health,95885,Humana Hlth Plan Inc,19591104.0,77,34.92,2011_health.pdf
2011,health,73288,Humana Ins Co,583591542.0,1,0.02,2011_health.pdf
2011,health,70580,Humanadental Ins Co,9079342.0,3,2.94,2011_health.pdf
2011,health,65080,John Alden Life Ins Co,19286440.0,5,2.3,2011_health.pdf
2011,health,65838,John Hancock Life Ins Co (USA),28130998.0,3,0.95,2011_health.pdf
2011,health,65315,Liberty Life Assur Co Of Boston,10501373.0,2,1.69,2011_health.pdf
2011,health,61492,Liberty Life Ins Co,1060222.0,23,192.71,2011_health.pdf
2011,health,65498,Life Ins Co Of N Amer,21605898.0,6,2.47,2011_health.pdf
2011,health,65676,Lincoln Natl Life Ins Co,38117048.0,3,0.7,2011_health.pdf
2011,health,65722,Loyal Amer Life Ins Co,5078953.0,2,3.5,2011_health.pdf
2011,health,65781,Madison Natl Life Ins Co Inc,16509358.0,4,2.15,2011_health.pdf
2011,health,38970,Markel Ins Co,859466.0,1,,2011_health.pdf
2011,health,71072,Marquette Natl Life Ins Co,1421844.0,1,6.25,2011_health.pdf
2011,health,63762,Medco Containment Life Ins Co,22521674.0,3,1.18,2011_health.pdf
2011,health,74322,Medical Benefits Mut Life Ins Co,12607245.0,4,2.82,2011_health.pdf
2011,health,29076,Medical Mut Of OH,24906348.0,1,0.36,2011_health.pdf
2011,health,31119,Medico Ins Co,2859041.0,5,15.54,2011_health.pdf
2011,health,97055,Mega Life & Hlth Ins Co The,9515132.0,12,11.2,2011_health.pdf
2011,health,65978,Metropolitan Life Ins Co,66011557.0,1,0.13,2011_health.pdf
2011,health,66087,Mid West Natl Life Ins Co Of TN,3458091.0,3,7.71,2011_health.pdf
2011,health,66168,Minnesota Life Ins Co,6461285.0,2,2.75,2011_health.pdf
2011,health,66281,Monumental Life Ins Co,22172367.0,5,2.0,2011_health.pdf
2011,health,71412,Mutual Of Omaha Ins Co,36767995.0,1,0.24,2011_health.pdf
2011,health,66583,National Guardian Life Ins Co,4159340.0,2,4.27,2011_health.pdf
2011,health,19445,National Union Fire Ins Co Of Pitts,16311959.0,1,0.54,2011_health.pdf
2011,health,66869,Nationwide Life Ins Co,5444288.0,3,4.9,2011_health.pdf
2011,health,66915,New York Life Ins Co,6989705.0,4,5.08,2011_health.pdf
2011,health,81264,Nippon Life Ins Co Of Amer,19393869.0,2,0.92,2011_health.pdf
2011,health,67091,Northwestern Mut Life Ins Co,26162108.0,1,0.34,2011_health.pdf
2011,health,20621,OneBeacon Amer Ins Co,776008.0,1,,2011_health.pdf
2011,health,67539,Pan Amer Life Ins Co,9520510.0,4,3.73,2011_health.pdf
2011,health,67628,Pekin Life Ins Co,33059051.0,7,1.88,2011_health.pdf
2011,health,67660,Pennsylvania Life Ins Co,57421094.0,1,0.15,2011_health.pdf
2011,health,85561,Perico Life Ins Co,20196765.0,2,0.88,2011_health.pdf
2011,health,95436,Physicians Hlth Plan of N IN Inc,154696312.0,1,0.06,2011_health.pdf
2011,health,72125,Physicians Life Ins Co,3628597.0,2,4.9,2011_health.pdf
2011,health,80578,Physicians Mut Ins Co,6373803.0,12,16.72,2011_health.pdf
2011,health,61271,Principal Life Ins Co,55471848.0,2,0.32,2011_health.pdf
2011,health,68136,Protective Life Ins Co,736788.0,1,,2011_health.pdf
2011,health,67903,Provident Amer Life & Hlth Ins Co,351681.0,3,,2011_health.pdf
2011,health,68241,Prudential Ins Co Of Amer,16026386.0,1,0.55,2011_health.pdf
2011,health,71390,Puritan Life Ins Co of Amer,2819475.0,28,88.22,2011_health.pdf
2011,health,68284,Pyramid Life Ins Co,123542444.0,3,0.22,2011_health.pdf
2011,health,68381,Reliance Standard Life Ins Co,10776969.0,2,1.65,2011_health.pdf
2011,health,61700,Renaissance Life & Hlth Ins Co of Am,2306833.0,2,7.7,2011_health.pdf
2011,health,68462,Reserve Natl Ins Co,11887984.0,6,4.48,2011_health.pdf
2011,health,76325,Senior Hlth Ins Co of PA,5693350.0,6,9.36,2011_health.pdf
2011,health,12575,SilverScript Ins Co,20384321.0,2,0.87,2011_health.pdf
2011,health,95812,Southeastern IN Hlth Organization,48064755.0,1,0.18,2011_health.pdf
